race_id,umaban_1,umaban_2,p_top3_1,p_top3_2,p_hit,odds,ev,bet_type,hit_prob,pair_balance_score,priority_score,stake,place_ui,race_ui,race_no,wide_ui,is_nonstarter_1,is_nonstarter_2,is_nonstarter,return_amount,hit_flag,hit_status,roi,bet_score,selection_ui,max_ev,race_score,difficulty_score,comment,race_label_ui
202606200505,9,1,0.1764123384518173,0.0686009031435486,0.0080279282693749,1.7,-0.975916215191875,wide,0.0080279282693749,0.07922175993129,0.0085049182239515,2003,東京（土）,5R,5,9-1,0,0,0,180.0,1,的中,0.08986520219670495,0.9528029670681216,9-1,-0.975916215191875,0.7640148353406075,0.474621275847762,"勝負度が非常に高いレースです。 比較的堅めの決着が期待できます。 本命は 9-1。 EV=-0.98, p_hit=0.008 とバランスが良好です。 次点候補は 9-4。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京5R
202606200505,9,4,0.1764123384518173,0.0432946596507984,0.0045157938117139,1.9,-0.986452618564858,wide,0.0045157938117139,0.0945813612208321,0.0048361262559923,1126,東京（土）,5R,5,9-4,0,0,0,0.0,0,はずれ,,0.6465603053501188,9-4,-0.975916215191875,0.7640148353406075,0.474621275847762,"勝負度が非常に高いレースです。 比較的堅めの決着が期待できます。 本命は 9-1。 EV=-0.98, p_hit=0.008 とバランスが良好です。 次点候補は 9-4。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京5R
202606200501,3,14,0.0493686443233348,0.233616943738126,0.0075591753561036,1.5,-0.9773224739316893,wide,0.0075591753561036,0.1391456588472988,0.008348045182554,1886,東京（土）,1R,1,3-14,0,0,0,0.0,0,はずれ,,0.8917722783684361,3-14,-0.9773224739316893,0.6632273430590568,0.6599730279431171,"勝負度が高めのレースです。 やや荒れやすい傾向があります。 本命は 3-14。 EV=-0.98, p_hit=0.008 とバランスが良好です。 次点候補は 16-14。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京1R
202606200501,16,14,0.01980819601171,0.233616943738126,0.0024138849907714,2.5,-0.9927583450276856,wide,0.0024138849907714,0.1549854506963985,0.0026944727806894,602,東京（土）,1R,1,16-14,0,0,0,0.0,0,はずれ,,0.4431256118508065,16-14,-0.9773224739316893,0.6632273430590568,0.6599730279431171,"勝負度が高めのレースです。 やや荒れやすい傾向があります。 本命は 3-14。 EV=-0.98, p_hit=0.008 とバランスが良好です。 次点候補は 16-14。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京1R
202606200504,2,10,0.1016813950757994,0.0834637707162432,0.0051517451094101,2.6,-0.9845447646717695,wide,0.0051517451094101,0.0125571367693569,0.0052002634853649,1285,東京（土）,4R,4,2-10,0,0,0,0.0,0,はずれ,,0.675912836383719,2-10,-0.9845447646717695,0.6335167243316838,0.487966069223516,"勝負度が高めのレースです。 比較的堅めの決着が期待できます。 本命は 2-10。 EV=-0.98, p_hit=0.005 とバランスが良好です。 次点候補は 2-9。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京4R
202606200504,2,9,0.1016813950757994,0.0812553128817707,0.0049819179946401,2.3,-0.9850542460160796,wide,0.0049819179946401,0.0140359903101934,0.0050343626091643,1243,東京（土）,4R,4,2-9,0,0,0,0.0,0,はずれ,,0.661104659679205,2-9,-0.9845447646717695,0.6335167243316838,0.487966069223516,"勝負度が高めのレースです。 比較的堅めの決着が期待できます。 本命は 2-10。 EV=-0.98, p_hit=0.005 とバランスが良好です。 次点候補は 2-9。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京4R
202606200902,6,12,0.0451811562280656,0.1165364241979963,0.0028366371195276,2.2,-0.9914900886414172,wide,0.0028366371195276,0.0472586689616754,0.0029371788904747,707,阪神（土）,2R,2,6-12,0,0,0,220.0,1,的中,0.31117397454031115,0.4224012206510258,6-12,-0.9914900886414172,0.3752947652460648,0.598827990223637,"勝負度は低めで、慎重に扱いたいレースです。 やや荒れやすい傾向があります。 本命は 6-12。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 2-12。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",阪神2R
202606200902,2,12,0.0270555829809169,0.1165364241979963,0.0014942670714286,2.8,-0.995517198785714,wide,0.0014942670714286,0.0571161317785411,0.0015582771376516,372,阪神（土）,2R,2,2-12,0,0,0,0.0,0,はずれ,,0.3053524625536135,2-12,-0.9914900886414172,0.3752947652460648,0.598827990223637,"勝負度は低めで、慎重に扱いたいレースです。 やや荒れやすい傾向があります。 本命は 6-12。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 2-12。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",阪神2R
202606200209,9,2,0.0266652103875754,0.1013973950562726,0.0012330899589835,2.2,-0.9963007301230492,wide,0.0012330899589835,0.0464427614755526,0.0012760410361158,307,函館（土）,9R,9,9-2,0,0,0,,,未確定,,0.2537288666892368,9-2,-0.9963007301230492,0.2310442574848689,0.394026124548243,"勝負度は低めで、慎重に扱いたいレースです。 堅い決着が見込まれるレースです。 本命は 9-2。 EV=-1.00, p_hit=0.001 とバランスが良好です。 次点候補は 2-7。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",函館9R
202606200209,2,7,0.1013973950562726,0.0119027266330345,0.0004499057744597,5.2,-0.9986502826766208,wide,0.0004499057744597,0.0532866104263951,0.0004678862397588,112,函館（土）,9R,9,2-7,0,0,0,,,未確定,,0.1854386539495586,2-7,-0.9963007301230492,0.2310442574848689,0.394026124548243,"勝負度は低めで、慎重に扱いたいレースです。 堅い決着が見込まれるレースです。 本命は 9-2。 EV=-1.00, p_hit=0.001 とバランスが良好です。 次点候補は 2-7。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",函館9R
