race_id,umaban_1,umaban_2,p_top3_1,p_top3_2,p_hit,odds,ev,bet_type,hit_prob,pair_balance_score,priority_score,stake,place_ui,race_ui,race_no,wide_ui,is_nonstarter_1,is_nonstarter_2,is_nonstarter,return_amount,hit_flag,hit_status,roi,bet_score,selection_ui,max_ev,race_score,difficulty_score,comment,race_label_ui
202606070901,10,2,0.1029699341092595,0.1580732685437281,0.0116276267148996,1.7,-0.9651171198553012,wide,0.0116276267148996,0.0413424981598556,0.0119881630669477,3892,阪神（日）,1R,1,10-2,0,0,0,0.0,0,はずれ,,0.957680501786926,10-2,-0.9651171198553012,0.7884025089346299,0.6528708154091403,"勝負度が非常に高いレースです。 やや荒れやすい傾向があります。 本命は 10-2。 EV=-0.97, p_hit=0.012 とバランスが良好です。 次点候補は 2-3。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",阪神1R
202606070901,2,3,0.1580732685437281,0.0390731772522171,0.0034629916699223,2.6,-0.9896110249902328,wide,0.0034629916699223,0.0823000263903031,0.0036767448992903,1159,阪神（日）,1R,1,2-3,0,0,0,0.0,0,はずれ,,0.4661576250520762,2-3,-0.9651171198553012,0.7884025089346299,0.6528708154091403,"勝負度が非常に高いレースです。 やや荒れやすい傾向があります。 本命は 10-2。 EV=-0.97, p_hit=0.012 とバランスが良好です。 次点候補は 2-3。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",阪神1R
202606070505,2,10,0.26893021460541,0.038533649654788,0.0066127130018024,2.4,-0.9801618609945928,wide,0.0066127130018024,0.1765916474576807,0.0074885254141672,2213,東京（日）,5R,5,2-10,0,0,0,,,未確定,,0.6055660033709851,2-10,-0.9801618609945928,0.5373554281315611,0.4134819092863799,"やや勝負度があるレースです。 比較的堅めの決着が期待できます。 本命は 2-10。 EV=-0.98, p_hit=0.007 とバランスが良好です。 次点候補は 8-2。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京5R
202606070505,8,2,0.0137689037584737,0.26893021460541,0.0018268534054646,3.9,-0.994519439783606,wide,0.0018268534054646,0.1889477202962902,0.0020857382451732,611,東京（日）,5R,5,8-2,0,0,0,,,未確定,,0.3174503113060759,8-2,-0.9801618609945928,0.5373554281315611,0.4134819092863799,"やや勝負度があるレースです。 比較的堅めの決着が期待できます。 本命は 2-10。 EV=-0.98, p_hit=0.007 とバランスが良好です。 次点候補は 8-2。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京5R
202606070509,8,6,0.0277923635038104,0.195105070019074,0.0029428799176932,1.8,-0.9911713602469204,wide,0.0029428799176932,0.1183211863443619,0.003204033700041,985,東京（日）,9R,9,8-6,0,0,0,,,未確定,,0.3624054054028415,8-6,-0.9911713602469204,0.4261988215653535,0.2592800607000644,"やや勝負度があるレースです。 堅い決着が見込まれるレースです。 本命は 8-6。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 7-6。 EV=-0.99。 比較的リスクが低く、厚めに張る選択肢もあります。",東京9R
202606070509,7,6,0.0199542463605164,0.195105070019074,0.0019449563180113,1.6,-0.994165131045966,wide,0.0019449563180113,0.1221691556903921,0.0021231665714309,651,東京（日）,9R,9,7-6,0,0,0,,,未確定,,0.3023289566975211,7-6,-0.9911713602469204,0.4261988215653535,0.2592800607000644,"やや勝負度があるレースです。 堅い決着が見込まれるレースです。 本命は 8-6。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 7-6。 EV=-0.99。 比較的リスクが低く、厚めに張る選択肢もあります。",東京9R
202606070506,8,4,0.0140841281742569,0.1264583784115212,0.0007317739871225,2.8,-0.9978046780386324,wide,0.0007317739871225,0.0705590602205293,0.0007704989507414,244,東京（日）,6R,6,8-4,0,0,0,,,未確定,,0.189897114947948,8-4,-0.9978046780386324,0.2292162961581516,0.5668849696604666,"勝負度は低めで、慎重に扱いたいレースです。 やや荒れやすい傾向があります。 本命は 8-4。 EV=-1.00, p_hit=0.001 とバランスが良好です。 次点候補は 9-4。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",東京6R
202606070506,9,4,0.0139922556777525,0.1264583784115212,0.0007258120459594,2.0,-0.9978225638621218,wide,0.0007258120459594,0.0705985898896806,0.0007642430261866,242,東京（日）,6R,6,9-4,0,0,0,,,未確定,,0.1895381974390483,9-4,-0.9978046780386324,0.2292162961581516,0.5668849696604666,"勝負度は低めで、慎重に扱いたいレースです。 やや荒れやすい傾向があります。 本命は 8-4。 EV=-1.00, p_hit=0.001 とバランスが良好です。 次点候補は 9-4。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",東京6R
