race_id,umaban_1,umaban_2,p_top3_1,p_top3_2,p_hit,odds,ev,bet_type,hit_prob,pair_balance_score,priority_score,stake,place_ui,race_ui,race_no,wide_ui,is_nonstarter_1,is_nonstarter_2,is_nonstarter,return_amount,hit_flag,hit_status,roi,bet_score,selection_ui,max_ev,race_score,difficulty_score,comment,race_label_ui
202605160808,4,5,0.1453156496616485,0.0946480949005302,0.0094202044050952,1.4,-0.9717393867847142,wide,0.0094202044050952,0.037222604083903,0.0096831878093154,1106,京都（土）,8R,8,4-5,0,0,0,0.0,0,はずれ,,0.9508171196246745,4-5,-0.9717393867847142,0.7540855981233727,0.35,"勝負度が非常に高いレースです。 堅い決着が見込まれるレースです。 本命は 4-5。 EV=-0.97, p_hit=0.009 とバランスが良好です。 次点候補は 4-1。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",京都8R
202605160808,4,1,0.1453156496616485,0.0548614055278729,0.0047643553157126,1.7,-0.9857069340528622,wide,0.0047643553157126,0.0631690820798266,0.0049900752797093,559,京都（土）,8R,8,4-1,0,0,0,0.0,0,はずれ,,0.6048485797727059,4-1,-0.9717393867847142,0.7540855981233727,0.35,"勝負度が非常に高いレースです。 堅い決着が見込まれるレースです。 本命は 4-5。 EV=-0.97, p_hit=0.009 とバランスが良好です。 次点候補は 4-1。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",京都8R
202605160506,4,7,0.131105126996163,0.103938016820508,0.0093115637868105,1.5,-0.9720653086395684,wide,0.0093115637868105,0.019874715422461,0.0094503622971112,1094,東京（土）,6R,6,4-7,0,0,0,0.0,0,はずれ,,0.9394470036311224,4-7,-0.9720653086395684,0.7375995524811502,0.4242277316483502,"勝負度が高めのレースです。 比較的堅めの決着が期待できます。 本命は 4-7。 EV=-0.97, p_hit=0.009 とバランスが良好です。 次点候補は 3-4。 EV=-0.98。 適度なリスクで、標準的な賭け方が適しています。",東京6R
202605160506,3,4,0.0785241606726827,0.131105126996163,0.0065585633659262,1.7,-0.9803243099022212,wide,0.0065585633659262,0.037322957888566,0.0067421521041632,770,東京（土）,6R,6,3-4,0,0,0,180.0,1,的中,0.2337662337662337,0.7348760397660802,3-4,-0.9720653086395684,0.7375995524811502,0.4242277316483502,"勝負度が高めのレースです。 比較的堅めの決着が期待できます。 本命は 4-7。 EV=-0.97, p_hit=0.009 とバランスが良好です。 次点候補は 3-4。 EV=-0.98。 適度なリスクで、標準的な賭け方が適しています。",東京6R
202605160404,10,11,0.0989512897041647,0.11233440334631,0.0072185139176186,1.5,-0.978344458247144,wide,0.0072185139176186,0.0095361416846335,0.0072701414962217,848,新潟（土）,4R,4,10-11,0,0,0,170.0,1,的中,0.2004716981132075,0.7394825484917522,10-11,-0.978344458247144,0.5154328592354103,0.4461318941689043,"やや勝負度があるレースです。 比較的堅めの決着が期待できます。 本命は 10-11。 EV=-0.98, p_hit=0.007 とバランスが良好です。 次点候補は 11-7。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",新潟4R
202605160805,5,2,0.0861995407119007,0.1175889554465579,0.0064323453147159,1.9,-0.980702964055852,wide,0.0064323453147159,0.0221516806314918,0.0065392107590582,755,京都（土）,5R,5,5-2,0,0,0,210.0,1,的中,0.2781456953642384,0.6727172145980671,5-2,-0.980702964055852,0.47370071259414825,0.5412671766255158,"やや勝負度があるレースです。 比較的堅めの決着が期待できます。 本命は 5-2。 EV=-0.98, p_hit=0.006 とバランスが良好です。 次点候補は 4-2。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",京都5R
202605160804,1,6,0.0742983230380618,0.1143624300931645,0.0051595043034351,2.7,-0.9845214870896944,wide,0.0051595043034351,0.0277146320027335,0.0052667496257498,606,京都（土）,4R,4,1-6,0,0,0,0.0,0,はずれ,,0.5742637545424718,1-6,-0.9845214870896944,0.4543470932393172,0.4039087551890965,"やや勝負度があるレースです。 比較的堅めの決着が期待できます。 本命は 1-6。 EV=-0.98, p_hit=0.005 とバランスが良好です。 次点候補は 6-7。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",京都4R
202605160804,6,7,0.1143624300931645,0.05988539640663,0.0039403552247172,2.6,-0.9881789343258482,wide,0.0039403552247172,0.0368804789327391,0.0040493468656067,463,京都（土）,4R,4,6-7,0,0,0,0.0,0,はずれ,,0.48367077815331694,6-7,-0.9845214870896944,0.4543470932393172,0.4039087551890965,"やや勝負度があるレースです。 比較的堅めの決着が期待できます。 本命は 1-6。 EV=-0.98, p_hit=0.005 とバランスが良好です。 次点候補は 6-7。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",京都4R
202605160807,1,6,0.0785685330284053,0.1122871463212153,0.0054075850302879,1.5,-0.9837772449091362,wide,0.0054075850302879,0.0234029955470712,0.0055025002965761,635,京都（土）,7R,7,1-6,0,0,0,0.0,0,はずれ,,0.5876555632627809,1-6,-0.9837772449091362,0.4291337691513758,0.427448158862128,"やや勝負度があるレースです。 比較的堅めの決着が期待できます。 本命は 1-6。 EV=-0.98, p_hit=0.005 とバランスが良好です。 次点候補は 5-6。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",京都7R
202605160802,6,9,0.0466756041190516,0.1522006494056325,0.0041248965591404,1.6,-0.9876253103225788,wide,0.0041248965591404,0.0733698565884501,0.0043518788608801,484,京都（土）,2R,2,6-9,0,0,0,170.0,1,的中,0.3512396694214876,0.48545556703543247,6-9,-0.9876253103225788,0.3947062122152483,0.4267135454548004,"勝負度は低めで、慎重に扱いたいレースです。 比較的堅めの決着が期待できます。 本命は 6-9。 EV=-0.99, p_hit=0.004 とバランスが良好です。 次点候補は 9-8。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",京都2R
202605160802,9,8,0.1522006494056325,0.0454385351190405,0.0039886968462067,2.3,-0.9880339094613798,wide,0.0039886968462067,0.0740862070824431,0.0042103274116096,468,京都（土）,2R,2,9-8,0,0,0,0.0,0,はずれ,,0.47533478886859337,9-8,-0.9876253103225788,0.3947062122152483,0.4267135454548004,"勝負度は低めで、慎重に扱いたいレースです。 比較的堅めの決着が期待できます。 本命は 6-9。 EV=-0.99, p_hit=0.004 とバランスが良好です。 次点候補は 9-8。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",京都2R
202605160511,2,6,0.0642569407527705,0.1122849272224095,0.0042056379155047,1.8,-0.9873830862534858,wide,0.0042056379155047,0.0326463547160096,0.0043086119759022,494,東京（土）,11R,11,2-6,0,0,0,0.0,0,はずれ,,0.4857240695143675,2-6,-0.9873830862534858,0.36604993316419787,0.5597614201736907,"勝負度は低めで、慎重に扱いたいレースです。 やや荒れやすい傾向があります。 本命は 2-6。 EV=-0.99, p_hit=0.004 とバランスが良好です。 次点候補は 10-6。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",東京11R
202605160508,1,15,0.0506485120946292,0.1141298250714916,0.0031877723523516,2.1,-0.9904366829429452,wide,0.0031877723523516,0.0423084601822901,0.0032889246570814,374,東京（土）,8R,8,1-15,0,0,0,230.0,1,的中,0.6149732620320856,0.4046026300229049,1-15,-0.9904366829429452,0.3386223715682976,0.5918095181089879,"勝負度は低めで、慎重に扱いたいレースです。 やや荒れやすい傾向があります。 本命は 1-15。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 2-15。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",東京8R
202605160410,4,1,0.1712690186284708,0.0323687754708069,0.003025424676389,1.7,-0.9909237259708328,wide,0.003025424676389,0.0964493216206945,0.0032442747946282,355,新潟（土）,10R,10,4-1,0,0,0,0.0,0,はずれ,,0.3904923243233883,4-1,-0.9909237259708328,0.32838979598653567,0.3415967585407012,"勝負度は低めで、慎重に扱いたいレースです。 堅い決着が見込まれるレースです。 本命は 4-1。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 4-5。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",新潟10R
202605160410,4,5,0.1712690186284708,0.0308567851854862,0.0028498162174625,1.9,-0.9914505513476124,wide,0.0028498162174625,0.0972462456543994,0.0030576666634274,334,新潟（土）,10R,10,4-5,0,0,0,0.0,0,はずれ,,0.3774431466215142,4-5,-0.9909237259708328,0.32838979598653567,0.3415967585407012,"勝負度は低めで、慎重に扱いたいレースです。 堅い決着が見込まれるレースです。 本命は 4-1。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 4-5。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",新潟10R
202605160401,7,8,0.0414827217240462,0.126478113857286,0.002824120837028,2.0,-0.9915276374889158,wide,0.002824120837028,0.0567044624919135,0.0029442260275849,331,新潟（土）,1R,1,7-8,0,0,0,210.0,1,的中,0.6344410876132931,0.37181158126735403,7-8,-0.9915276374889158,0.30977887793119546,0.5498048866856883,"勝負度は低めで、慎重に扱いたいレースです。 比較的堅めの決着が期待できます。 本命は 7-8。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 3-8。 EV=-1.00。 適度なリスクで、標準的な賭け方が適しています。",新潟1R
202605160509,6,3,0.0348880417506371,0.1441390819489729,0.0026782611827194,1.8,-0.9919652164518415,wide,0.0026782611827194,0.0737350632399547,0.0028263725009801,314,東京（土）,9R,9,6-3,0,0,0,0.0,0,はずれ,,0.35910243549724136,6-3,-0.9919652164518415,0.3004261122283556,0.3315186444152862,"勝負度は低めで、慎重に扱いたいレースです。 堅い決着が見込まれるレースです。 本命は 6-3。 EV=-0.99, p_hit=0.003 とバランスが良好です。 次点候補は 3-5。 EV=-0.99。 適度なリスクで、標準的な賭け方が適しています。",東京9R
